time,trend_leg_type,sub_phase,leg_progress,is_leg_confirmed,bars_since_leg_start,leg_id,teacher_confidence
2025-09-29 19:00:00+00:00,TRANSITION_LEG,IMPULSE,0.625,0,5,159,0.4
2025-09-29 20:00:00+00:00,TRANSITION_LEG,IMPULSE,0.75,0,6,159,0.4
2025-09-29 21:00:00+00:00,TRANSITION_LEG,IMPULSE,0.875,0,7,159,0.4
2025-09-29 22:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,8,159,0.5
2025-09-29 23:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,9,159,0.5
2025-09-30 00:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,10,159,0.5
2025-09-30 01:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,11,159,0.5
2025-09-30 02:00:00+00:00,FAST_UP_LEG,IMPULSE,0.9230769230769231,1,12,159,0.9789061497400797
2025-09-30 03:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,13,159,0.5
2025-09-30 04:00:00+00:00,RANGE_LEG,IMPULSE,0.7777777777777778,0,14,159,0.5
2025-09-30 05:00:00+00:00,RANGE_LEG,IMPULSE,0.8333333333333334,0,15,159,0.5
2025-09-30 06:00:00+00:00,RANGE_LEG,IMPULSE,0.8888888888888888,0,16,159,0.5
2025-09-30 07:00:00+00:00,RANGE_LEG,IMPULSE,0.9444444444444444,0,17,159,0.5
2025-09-30 08:00:00+00:00,TRANSITION_LEG,IMPULSE,0.05555555555555555,0,1,160,0.4
2025-09-30 09:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,160,0.4
2025-09-30 10:00:00+00:00,TRANSITION_LEG,IMPULSE,0.375,0,3,160,0.4
2025-09-30 11:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5,0,4,160,0.4
2025-09-30 12:00:00+00:00,TRANSITION_LEG,IMPULSE,0.625,0,5,160,0.4
2025-09-30 13:00:00+00:00,TRANSITION_LEG,IMPULSE,0.3333333333333333,0,6,160,0.4
2025-09-30 14:00:00+00:00,TRANSITION_LEG,IMPULSE,0.3888888888888889,0,7,160,0.4
2025-09-30 15:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,8,160,0.5
2025-09-30 16:00:00+00:00,TRANSITION_LEG,PULLBACK,1.0,0,9,160,0.5
2025-09-30 17:00:00+00:00,RANGE_LEG,IMPULSE,0.5555555555555556,0,10,160,0.5
2025-09-30 18:00:00+00:00,TRANSITION_LEG,IMPULSE,0.05555555555555555,0,1,161,0.4
2025-09-30 19:00:00+00:00,TRANSITION_LEG,PULLBACK,0.25,0,2,161,0.4
2025-09-30 20:00:00+00:00,TRANSITION_LEG,IMPULSE,0.375,0,3,161,0.4
2025-09-30 21:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5,0,4,161,0.4
2025-09-30 22:00:00+00:00,TRANSITION_LEG,IMPULSE,0.2777777777777778,0,5,161,0.4
2025-09-30 23:00:00+00:00,TRANSITION_LEG,IMPULSE,0.3333333333333333,0,6,161,0.4
2025-10-01 00:00:00+00:00,TRANSITION_LEG,IMPULSE,0.875,0,7,161,0.4
2025-10-01 01:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,8,161,0.5
2025-10-01 02:00:00+00:00,TRANSITION_LEG,PULLBACK,1.0,0,9,161,0.5
2025-10-01 03:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,10,161,0.5
2025-10-01 04:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,11,161,0.5
2025-10-01 05:00:00+00:00,TRANSITION_LEG,IMPULSE,0.05555555555555555,0,1,162,0.4
2025-10-01 06:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,162,0.4
2025-10-01 07:00:00+00:00,TRANSITION_LEG,IMPULSE,0.16666666666666666,0,3,162,0.4
2025-10-01 08:00:00+00:00,TRANSITION_LEG,IMPULSE,0.3076923076923077,0,4,162,0.4
2025-10-01 09:00:00+00:00,TRANSITION_LEG,IMPULSE,0.38461538461538464,0,5,162,0.4
2025-10-01 10:00:00+00:00,TRANSITION_LEG,IMPULSE,0.46153846153846156,0,6,162,0.4
2025-10-01 11:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5384615384615384,0,7,162,0.4
2025-10-01 12:00:00+00:00,FAST_UP_LEG,IMPULSE,0.6153846153846154,0,8,162,0.5
2025-10-01 13:00:00+00:00,FAST_UP_LEG,IMPULSE,0.6923076923076923,0,9,162,0.5
2025-10-01 14:00:00+00:00,FAST_UP_LEG,IMPULSE,0.7692307692307693,0,10,162,0.5
2025-10-01 15:00:00+00:00,FAST_UP_LEG,IMPULSE,0.8461538461538461,0,11,162,0.5
2025-10-01 16:00:00+00:00,FAST_UP_LEG,IMPULSE,0.9230769230769231,1,12,162,1.0
2025-10-01 17:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,13,162,0.922217910534043
2025-10-01 18:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,14,162,0.9677262579842216
2025-10-01 19:00:00+00:00,FAST_UP_LEG,EXHAUSTION,1.0,1,15,162,0.9837985864819578
2025-10-01 20:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,16,162,0.9922607896243991
2025-10-01 21:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,17,162,0.9946164551501111
2025-10-01 22:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,18,162,1.0
2025-10-01 23:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,19,162,1.0
2025-10-02 00:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,20,162,1.0
2025-10-02 01:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,21,162,1.0
2025-10-02 02:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,22,162,1.0
2025-10-02 03:00:00+00:00,FAST_UP_LEG,EXHAUSTION,1.0,1,23,162,1.0
2025-10-02 04:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,24,162,1.0
2025-10-02 05:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,25,162,0.9828580724744196
2025-10-02 06:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,26,162,0.9995852202238638
2025-10-02 07:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,27,162,0.9721831651885542
2025-10-02 08:00:00+00:00,TRANSITION_LEG,IMPULSE,0.05555555555555555,0,1,163,0.4
2025-10-02 09:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,163,0.4
2025-10-02 10:00:00+00:00,TRANSITION_LEG,IMPULSE,0.16666666666666666,0,3,163,0.4
2025-10-02 11:00:00+00:00,TRANSITION_LEG,IMPULSE,0.2222222222222222,0,4,163,0.4
2025-10-02 12:00:00+00:00,TRANSITION_LEG,IMPULSE,0.625,0,5,163,0.4
2025-10-02 13:00:00+00:00,TRANSITION_LEG,IMPULSE,0.75,0,6,163,0.4
2025-10-02 14:00:00+00:00,TRANSITION_LEG,IMPULSE,0.3888888888888889,0,7,163,0.4
2025-10-02 15:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,8,163,0.5
2025-10-02 16:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,9,163,0.5
2025-10-02 17:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,10,163,0.5
2025-10-02 18:00:00+00:00,FAST_UP_LEG,IMPULSE,0.7333333333333333,0,11,163,0.5
2025-10-02 19:00:00+00:00,FAST_UP_LEG,IMPULSE,0.8,1,12,163,0.9715106090290446
2025-10-02 20:00:00+00:00,FAST_UP_LEG,IMPULSE,0.8666666666666667,1,13,163,0.9138013431276212
2025-10-02 21:00:00+00:00,FAST_UP_LEG,IMPULSE,0.9333333333333333,0,14,163,0.5
2025-10-02 22:00:00+00:00,FAST_UP_LEG,EXHAUSTION,1.0,0,15,163,0.5
2025-10-02 23:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,16,163,0.829967897911214
2025-10-03 00:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,0,17,163,0.5
2025-10-03 01:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,18,163,0.5
2025-10-03 02:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,0,19,163,0.5
2025-10-03 03:00:00+00:00,TRANSITION_LEG,IMPULSE,0.05555555555555555,0,1,164,0.4
2025-10-03 04:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,164,0.4
2025-10-03 05:00:00+00:00,TRANSITION_LEG,IMPULSE,0.375,0,3,164,0.4
2025-10-03 06:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5,0,4,164,0.4
2025-10-03 07:00:00+00:00,TRANSITION_LEG,IMPULSE,0.625,0,5,164,0.4
2025-10-03 08:00:00+00:00,TRANSITION_LEG,IMPULSE,0.3333333333333333,0,6,164,0.4
2025-10-03 09:00:00+00:00,TRANSITION_LEG,IMPULSE,0.3888888888888889,0,7,164,0.4
2025-10-03 10:00:00+00:00,RANGE_LEG,IMPULSE,0.4444444444444444,0,8,164,0.5
2025-10-03 11:00:00+00:00,RANGE_LEG,IMPULSE,0.5,0,9,164,0.5
2025-10-03 12:00:00+00:00,RANGE_LEG,IMPULSE,0.5555555555555556,0,10,164,0.5
2025-10-03 13:00:00+00:00,RANGE_LEG,IMPULSE,0.6111111111111112,0,11,164,0.5
2025-10-03 14:00:00+00:00,SLOW_DOWN_LEG,IMPULSE,0.9230769230769231,1,12,164,0.8418061212919934
2025-10-03 15:00:00+00:00,FAST_UP_LEG,IMPULSE,0.7647058823529411,1,13,164,1.0
2025-10-03 16:00:00+00:00,TRANSITION_LEG,IMPULSE,0.05555555555555555,0,1,165,0.4
2025-10-03 17:00:00+00:00,TRANSITION_LEG,PULLBACK,0.25,0,2,165,0.4
2025-10-03 18:00:00+00:00,TRANSITION_LEG,IMPULSE,0.16666666666666666,0,3,165,0.4
2025-10-03 19:00:00+00:00,TRANSITION_LEG,IMPULSE,0.2222222222222222,0,4,165,0.4
2025-10-03 20:00:00+00:00,TRANSITION_LEG,IMPULSE,0.2777777777777778,0,5,165,0.4
2025-10-03 21:00:00+00:00,TRANSITION_LEG,IMPULSE,0.3333333333333333,0,6,165,0.4
2025-10-03 22:00:00+00:00,TRANSITION_LEG,IMPULSE,0.3888888888888889,0,7,165,0.4
2025-10-03 23:00:00+00:00,RANGE_LEG,IMPULSE,0.4444444444444444,0,8,165,0.5
2025-10-04 00:00:00+00:00,TRANSITION_LEG,IMPULSE,0.05555555555555555,0,1,166,0.4
2025-10-04 01:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,166,0.4
2025-10-04 02:00:00+00:00,TRANSITION_LEG,IMPULSE,0.375,0,3,166,0.4
2025-10-04 03:00:00+00:00,TRANSITION_LEG,IMPULSE,0.2222222222222222,0,4,166,0.4
2025-10-04 04:00:00+00:00,TRANSITION_LEG,IMPULSE,0.625,0,5,166,0.4
2025-10-04 05:00:00+00:00,TRANSITION_LEG,IMPULSE,0.75,0,6,166,0.4
2025-10-04 06:00:00+00:00,TRANSITION_LEG,IMPULSE,0.875,0,7,166,0.4
2025-10-04 07:00:00+00:00,RANGE_LEG,IMPULSE,0.4444444444444444,0,8,166,0.5
2025-10-04 08:00:00+00:00,RANGE_LEG,PULLBACK,0.5,0,9,166,0.5
2025-10-04 09:00:00+00:00,RANGE_LEG,IMPULSE,0.5555555555555556,0,10,166,0.5
2025-10-04 10:00:00+00:00,RANGE_LEG,IMPULSE,0.6111111111111112,0,11,166,0.5
2025-10-04 11:00:00+00:00,RANGE_LEG,IMPULSE,0.6666666666666666,0,12,166,0.5
2025-10-04 12:00:00+00:00,RANGE_LEG,IMPULSE,0.7222222222222222,0,13,166,0.5
2025-10-04 13:00:00+00:00,RANGE_LEG,IMPULSE,0.7777777777777778,0,14,166,0.5
2025-10-04 14:00:00+00:00,RANGE_LEG,IMPULSE,0.8333333333333334,0,15,166,0.5
2025-10-04 15:00:00+00:00,RANGE_LEG,IMPULSE,0.8888888888888888,0,16,166,0.5
2025-10-04 16:00:00+00:00,RANGE_LEG,PULLBACK,0.9444444444444444,0,17,166,0.5
2025-10-04 17:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,18,166,0.5
2025-10-04 18:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,19,166,0.5
2025-10-04 19:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,20,166,0.5
2025-10-04 20:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,21,166,0.5
2025-10-04 21:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,22,166,0.5
2025-10-04 22:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,23,166,0.5
2025-10-04 23:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,24,166,0.5
2025-10-05 00:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,25,166,0.5
2025-10-05 01:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,26,166,0.5
2025-10-05 02:00:00+00:00,TRANSITION_LEG,IMPULSE,0.05555555555555555,0,1,167,0.4
2025-10-05 03:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,167,0.4
2025-10-05 04:00:00+00:00,TRANSITION_LEG,PULLBACK,0.375,0,3,167,0.4
2025-10-05 05:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5,0,4,167,0.4
2025-10-05 06:00:00+00:00,TRANSITION_LEG,IMPULSE,0.625,0,5,167,0.4
2025-10-05 07:00:00+00:00,TRANSITION_LEG,IMPULSE,0.75,0,6,167,0.4
2025-10-05 08:00:00+00:00,TRANSITION_LEG,IMPULSE,0.875,0,7,167,0.4
2025-10-05 09:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,8,167,0.5
2025-10-05 10:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,9,167,0.5
2025-10-05 11:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,10,167,0.5
2025-10-05 12:00:00+00:00,TRANSITION_LEG,IMPULSE,0.05555555555555555,0,1,168,0.4
2025-10-05 13:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,168,0.4
2025-10-05 14:00:00+00:00,TRANSITION_LEG,IMPULSE,0.16666666666666666,0,3,168,0.4
2025-10-05 15:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5,0,4,168,0.4
2025-10-05 16:00:00+00:00,TRANSITION_LEG,IMPULSE,0.2777777777777778,0,5,168,0.4
2025-10-05 17:00:00+00:00,TRANSITION_LEG,IMPULSE,0.3333333333333333,0,6,168,0.4
2025-10-05 18:00:00+00:00,TRANSITION_LEG,IMPULSE,0.3888888888888889,0,7,168,0.4
2025-10-05 19:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,8,168,0.5
2025-10-05 20:00:00+00:00,RANGE_LEG,PULLBACK,0.5,0,9,168,0.5
2025-10-05 21:00:00+00:00,RANGE_LEG,IMPULSE,0.5555555555555556,0,10,168,0.5
2025-10-05 22:00:00+00:00,RANGE_LEG,IMPULSE,0.6111111111111112,0,11,168,0.5
2025-10-05 23:00:00+00:00,RANGE_LEG,IMPULSE,0.6666666666666666,0,12,168,0.5
2025-10-06 00:00:00+00:00,TRANSITION_LEG,IMPULSE,0.05714285714285714,0,1,169,0.4
2025-10-06 01:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,169,0.4
2025-10-06 02:00:00+00:00,TRANSITION_LEG,IMPULSE,0.375,0,3,169,0.4
2025-10-06 03:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5,0,4,169,0.4
2025-10-06 04:00:00+00:00,TRANSITION_LEG,IMPULSE,0.2857142857142857,0,5,169,0.4
2025-10-06 05:00:00+00:00,TRANSITION_LEG,IMPULSE,0.34285714285714286,0,6,169,0.4
2025-10-06 06:00:00+00:00,TRANSITION_LEG,IMPULSE,0.875,0,7,169,0.4
2025-10-06 07:00:00+00:00,RANGE_LEG,IMPULSE,0.45714285714285713,0,8,169,0.5
2025-10-06 08:00:00+00:00,TRANSITION_LEG,IMPULSE,0.06060606060606061,0,1,170,0.4
2025-10-06 09:00:00+00:00,TRANSITION_LEG,PULLBACK,0.25,0,2,170,0.4
2025-10-06 10:00:00+00:00,TRANSITION_LEG,IMPULSE,0.375,0,3,170,0.4
2025-10-06 11:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5,0,4,170,0.4
2025-10-06 12:00:00+00:00,TRANSITION_LEG,IMPULSE,0.625,0,5,170,0.4
2025-10-06 13:00:00+00:00,TRANSITION_LEG,IMPULSE,0.75,0,6,170,0.4
2025-10-06 14:00:00+00:00,TRANSITION_LEG,IMPULSE,0.875,0,7,170,0.4
2025-10-06 15:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,8,170,0.5
2025-10-06 16:00:00+00:00,FAST_UP_LEG,IMPULSE,0.5294117647058824,0,9,170,0.5
2025-10-06 17:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,10,170,0.5
2025-10-06 18:00:00+00:00,FAST_UP_LEG,IMPULSE,0.6470588235294118,0,11,170,0.5
2025-10-06 19:00:00+00:00,SLOW_DOWN_LEG,IMPULSE,0.9230769230769231,1,12,170,0.8770326970512694
2025-10-06 20:00:00+00:00,SLOW_DOWN_LEG,IMPULSE,1.0,1,13,170,0.8179545684978553
2025-10-06 21:00:00+00:00,RANGE_LEG,EXHAUSTION,0.8484848484848485,0,14,170,0.5
2025-10-06 22:00:00+00:00,RANGE_LEG,IMPULSE,0.9090909090909091,0,15,170,0.5
2025-10-06 23:00:00+00:00,RANGE_LEG,IMPULSE,0.9696969696969697,0,16,170,0.5
2025-10-07 00:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,17,170,0.5
2025-10-07 01:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,18,170,0.5
2025-10-07 02:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,19,170,0.5
2025-10-07 03:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,20,170,0.5
2025-10-07 04:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,21,170,0.5
2025-10-07 05:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,22,170,0.5
2025-10-07 06:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,23,170,0.5
2025-10-07 07:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,24,170,0.5
2025-10-07 08:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,25,170,0.5
2025-10-07 09:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,26,170,0.5
2025-10-07 10:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,27,170,0.5
2025-10-07 11:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,28,170,0.5
2025-10-07 12:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,29,170,0.5
2025-10-07 13:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,30,170,0.5
2025-10-07 14:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,31,170,0.5
2025-10-07 15:00:00+00:00,FAST_DOWN_LEG,EXHAUSTION,1.0,0,32,170,0.5
2025-10-07 16:00:00+00:00,FAST_DOWN_LEG,IMPULSE,1.0,0,33,170,0.5
2025-10-07 17:00:00+00:00,FAST_DOWN_LEG,IMPULSE,1.0,0,34,170,0.5
2025-10-07 18:00:00+00:00,FAST_DOWN_LEG,IMPULSE,1.0,0,35,170,0.5
2025-10-07 19:00:00+00:00,FAST_DOWN_LEG,IMPULSE,1.0,0,36,170,0.5
2025-10-07 20:00:00+00:00,FAST_DOWN_LEG,IMPULSE,1.0,0,37,170,0.5
2025-10-07 21:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,38,170,0.5
2025-10-07 22:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,39,170,0.5
2025-10-07 23:00:00+00:00,FAST_DOWN_LEG,IMPULSE,1.0,0,40,170,0.5
2025-10-08 00:00:00+00:00,RANGE_LEG,EXHAUSTION,1.0,0,41,170,0.5
2025-10-08 01:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,42,170,0.5
2025-10-08 02:00:00+00:00,TRANSITION_LEG,PULLBACK,0.06060606060606061,0,1,171,0.4
2025-10-08 03:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,171,0.4
2025-10-08 04:00:00+00:00,TRANSITION_LEG,IMPULSE,0.18181818181818182,0,3,171,0.4
2025-10-08 05:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5,0,4,171,0.4
2025-10-08 06:00:00+00:00,TRANSITION_LEG,IMPULSE,0.30303030303030304,0,5,171,0.4
2025-10-08 07:00:00+00:00,TRANSITION_LEG,PULLBACK,0.36363636363636365,0,6,171,0.4
2025-10-08 08:00:00+00:00,TRANSITION_LEG,IMPULSE,0.42424242424242425,0,7,171,0.4
2025-10-08 09:00:00+00:00,RANGE_LEG,IMPULSE,0.48484848484848486,0,8,171,0.5
2025-10-08 10:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,9,171,0.5
2025-10-08 11:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,10,171,0.5
2025-10-08 12:00:00+00:00,RANGE_LEG,IMPULSE,0.6666666666666666,0,11,171,0.5
2025-10-08 13:00:00+00:00,RANGE_LEG,IMPULSE,0.7272727272727273,0,12,171,0.5
2025-10-08 14:00:00+00:00,RANGE_LEG,IMPULSE,0.7878787878787878,0,13,171,0.5
2025-10-08 15:00:00+00:00,RANGE_LEG,IMPULSE,0.8484848484848485,0,14,171,0.5
2025-10-08 16:00:00+00:00,RANGE_LEG,PULLBACK,0.9090909090909091,0,15,171,0.5
2025-10-08 17:00:00+00:00,FAST_UP_LEG,IMPULSE,0.9411764705882353,1,16,171,0.8183540561744422
2025-10-08 18:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,17,171,0.5
2025-10-08 19:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,18,171,0.5
2025-10-08 20:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,19,171,0.5
2025-10-08 21:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,20,171,0.5
2025-10-08 22:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,21,171,0.5
2025-10-08 23:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,22,171,0.5
2025-10-09 00:00:00+00:00,TRANSITION_LEG,PULLBACK,1.0,0,23,171,0.5
2025-10-09 01:00:00+00:00,TRANSITION_LEG,IMPULSE,0.05714285714285714,0,1,172,0.4
2025-10-09 02:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,172,0.4
2025-10-09 03:00:00+00:00,TRANSITION_LEG,IMPULSE,0.375,0,3,172,0.4
2025-10-09 04:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5,0,4,172,0.4
2025-10-09 05:00:00+00:00,TRANSITION_LEG,IMPULSE,0.625,0,5,172,0.4
2025-10-09 06:00:00+00:00,TRANSITION_LEG,IMPULSE,0.75,0,6,172,0.4
2025-10-09 07:00:00+00:00,TRANSITION_LEG,IMPULSE,0.875,0,7,172,0.4
2025-10-09 08:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,8,172,0.5
2025-10-09 09:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,9,172,0.5
2025-10-09 10:00:00+00:00,RANGE_LEG,IMPULSE,0.5714285714285714,0,10,172,0.5
2025-10-09 11:00:00+00:00,RANGE_LEG,IMPULSE,0.6285714285714286,0,11,172,0.5
2025-10-09 12:00:00+00:00,RANGE_LEG,IMPULSE,0.6857142857142857,0,12,172,0.5
2025-10-09 13:00:00+00:00,RANGE_LEG,IMPULSE,0.7428571428571429,0,13,172,0.5
2025-10-09 14:00:00+00:00,RANGE_LEG,IMPULSE,0.8,0,14,172,0.5
2025-10-09 15:00:00+00:00,RANGE_LEG,EXHAUSTION,0.8571428571428571,0,15,172,0.5
2025-10-09 16:00:00+00:00,FAST_DOWN_LEG,IMPULSE,0.8,1,16,172,0.827103620448439
2025-10-09 17:00:00+00:00,RANGE_LEG,IMPULSE,0.9714285714285714,0,17,172,0.5
2025-10-09 18:00:00+00:00,FAST_DOWN_LEG,IMPULSE,0.9,0,18,172,0.5
2025-10-09 19:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,19,172,0.5
2025-10-09 20:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,20,172,0.5
2025-10-09 21:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,21,172,0.5
2025-10-09 22:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,22,172,0.5
2025-10-09 23:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,23,172,0.5
2025-10-10 00:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,24,172,0.5
2025-10-10 01:00:00+00:00,TRANSITION_LEG,IMPULSE,0.05555555555555555,0,1,173,0.4
2025-10-10 02:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,173,0.4
2025-10-10 03:00:00+00:00,TRANSITION_LEG,IMPULSE,0.375,0,3,173,0.4
2025-10-10 04:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5,0,4,173,0.4
2025-10-10 05:00:00+00:00,TRANSITION_LEG,EXHAUSTION,0.2777777777777778,0,5,173,0.4
2025-10-10 06:00:00+00:00,TRANSITION_LEG,IMPULSE,0.3333333333333333,0,6,173,0.4
2025-10-10 07:00:00+00:00,TRANSITION_LEG,IMPULSE,0.875,0,7,173,0.4
2025-10-10 08:00:00+00:00,RANGE_LEG,IMPULSE,0.4444444444444444,0,8,173,0.5
2025-10-10 09:00:00+00:00,TRANSITION_LEG,IMPULSE,0.05555555555555555,0,1,174,0.4
2025-10-10 10:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,174,0.4
2025-10-10 11:00:00+00:00,TRANSITION_LEG,IMPULSE,0.375,0,3,174,0.4
2025-10-10 12:00:00+00:00,TRANSITION_LEG,PULLBACK,0.5,0,4,174,0.4
2025-10-10 13:00:00+00:00,TRANSITION_LEG,IMPULSE,0.625,0,5,174,0.4
2025-10-10 14:00:00+00:00,TRANSITION_LEG,IMPULSE,0.75,0,6,174,0.4
2025-10-10 15:00:00+00:00,TRANSITION_LEG,IMPULSE,0.35,0,7,174,0.4
2025-10-10 16:00:00+00:00,FAST_DOWN_LEG,PULLBACK,0.4,0,8,174,0.5
2025-10-10 17:00:00+00:00,FAST_DOWN_LEG,IMPULSE,0.45,0,9,174,0.5
2025-10-10 18:00:00+00:00,FAST_DOWN_LEG,IMPULSE,0.5,0,10,174,0.5
2025-10-10 19:00:00+00:00,FAST_DOWN_LEG,IMPULSE,0.55,0,11,174,0.5
2025-10-10 20:00:00+00:00,FAST_DOWN_LEG,IMPULSE,0.6,1,12,174,1.0
2025-10-10 21:00:00+00:00,FAST_DOWN_LEG,IMPULSE,0.65,1,13,174,1.0
2025-10-10 22:00:00+00:00,FAST_DOWN_LEG,IMPULSE,0.7,1,14,174,1.0
2025-10-10 23:00:00+00:00,FAST_DOWN_LEG,IMPULSE,0.75,1,15,174,1.0
2025-10-11 00:00:00+00:00,FAST_DOWN_LEG,IMPULSE,0.8,1,16,174,1.0
2025-10-11 01:00:00+00:00,FAST_DOWN_LEG,IMPULSE,0.85,1,17,174,1.0
2025-10-11 02:00:00+00:00,FAST_DOWN_LEG,IMPULSE,0.9,1,18,174,1.0
2025-10-11 03:00:00+00:00,FAST_DOWN_LEG,IMPULSE,0.95,1,19,174,1.0
2025-10-11 04:00:00+00:00,FAST_DOWN_LEG,IMPULSE,1.0,1,20,174,1.0
